,Date,Résidus
941,2014-11-28,-8764.871022408799
942,2014-11-29,-7877.740959082963
943,2014-11-30,-5918.292933209988
944,2014-12-01,767.0633370142896
945,2014-12-02,2294.157858202918
946,2014-12-03,4190.075342420241
947,2014-12-04,3305.830894570434
948,2014-12-05,1238.8372098661785
949,2014-12-06,1654.8173805725964
950,2014-12-07,2688.040690381604
951,2014-12-08,4743.624583162746
952,2014-12-09,6395.967452026191
953,2014-12-10,3321.7665507725324
954,2014-12-11,1643.6963033317297
955,2014-12-12,-633.1222040986904
956,2014-12-13,-830.2064653033449
957,2014-12-14,885.5248338456004
958,2014-12-15,1300.0550089084572
959,2014-12-16,-441.29698666620243
960,2014-12-17,-770.8581859991536
961,2014-12-18,-4574.923221730089
962,2014-12-19,-6403.285143163725
963,2014-12-20,-4424.3213523468
964,2014-12-21,-3083.757289440531
965,2014-12-22,-3968.364684093176
966,2014-12-23,-4755.5297250317235
967,2014-12-24,-9737.236838676079
968,2014-12-25,-14469.39278882336
969,2014-12-26,-4935.360295209786
970,2014-12-27,496.9529344524635
971,2014-12-28,7132.327150826517
972,2014-12-29,6440.528695143425
973,2014-12-30,4157.737990927111
974,2014-12-31,502.56173192636925
975,2015-01-01,-2241.2954169534496
976,2015-01-02,-753.5687735268002
977,2015-01-03,-612.5271106736182
978,2015-01-04,-994.7442236403294
979,2015-01-05,5657.1946472931595
980,2015-01-06,6552.116244859033
981,2015-01-07,4429.266942640228
982,2015-01-08,1307.9799616843957
983,2015-01-09,-1725.8669801747455
984,2015-01-10,-7802.949418886739
985,2015-01-11,-3213.2718409696245
986,2015-01-12,-284.8780578793376
987,2015-01-13,-2425.4315241692384
988,2015-01-14,-1550.2112041703076
989,2015-01-15,-2087.4476137335732
990,2015-01-16,-2302.868150515016
991,2015-01-17,-666.7975248618168
992,2015-01-18,1633.0641807193606
993,2015-01-19,5543.929108164419
994,2015-01-20,6808.339623903055
995,2015-01-21,5715.171128682166
996,2015-01-22,6821.295059067197
997,2015-01-23,6695.032972925634
998,2015-01-24,4467.055909916991
999,2015-01-25,3559.606499374582
1000,2015-01-26,3131.7870978817227
1001,2015-01-27,1925.978698878258
1002,2015-01-28,1720.8450129262637
1003,2015-01-29,2156.997090256642
1004,2015-01-30,2197.4493651063967
1005,2015-01-31,2085.5212976652692
1006,2015-02-01,3950.0620685154718
1007,2015-02-02,6019.741588202305
1008,2015-02-03,7818.472542590782
1009,2015-02-04,9163.41784910488
1010,2015-02-05,10822.658870260595
1011,2015-02-06,12123.65523730457
1012,2015-02-07,9102.150431787566
1013,2015-02-08,5220.400550884733
1014,2015-02-09,4249.4694891615945
1015,2015-02-10,2953.6552268549276
1016,2015-02-11,2748.5015687593113
1017,2015-02-12,2130.4706489321397
1018,2015-02-13,709.4070228668425
1019,2015-02-14,-2528.5525359317107
1020,2015-02-15,-2274.746139561932
1021,2015-02-16,604.3124134781538
1022,2015-02-17,255.3638016236655
1023,2015-02-18,43.41862417536322
1024,2015-02-19,1003.4334147664777
1025,2015-02-20,226.7780212653597
1026,2015-02-21,1186.1484460095235
1027,2015-02-22,1864.802520615296
1028,2015-02-23,2051.8615992349514
1029,2015-02-24,2177.7429145980714
1030,2015-02-25,-580.823101382528
1031,2015-02-26,-566.1152558115864
1032,2015-02-27,262.0469952498679
1033,2015-02-28,1318.2172517060535
1034,2015-03-01,-722.4416412578285
1035,2015-03-02,-394.8557376913959
1036,2015-03-03,-1503.6078243637457
1037,2015-03-04,1646.079361701195
1038,2015-03-05,2288.0198139882705
1039,2015-03-06,3659.531630876503
1040,2015-03-07,344.34918096511683
1041,2015-03-08,-1595.1425580252253
1042,2015-03-09,-2679.608289624419
1043,2015-03-10,-2090.3326558611006
1044,2015-03-11,-3248.206136914305
1045,2015-03-12,-2636.0512893935665
1046,2015-03-13,-708.1585047948902
1047,2015-03-14,1920.6228338458823
1048,2015-03-15,3922.1152057361905
1049,2015-03-16,2551.10904084114
1050,2015-03-17,1602.7887336062704
1051,2015-03-18,-2050.2570648335386
1052,2015-03-19,1117.634457128268
1053,2015-03-20,2551.660634977088
1054,2015-03-21,2235.458302749794
1055,2015-03-22,4514.33081710952
1056,2015-03-23,3712.540384240143
1057,2015-03-24,5167.730408560659
1058,2015-03-25,5640.932244249227
1059,2015-03-26,6282.23170935626
1060,2015-03-27,4013.2262360325185
1061,2015-03-28,3206.9268325798766
1062,2015-03-29,684.9823179416271
1063,2015-03-30,354.9691027774679
1064,2015-03-31,-14.188745055369509
1065,2015-04-01,2691.785247150845
1066,2015-04-02,3801.1847611666017
1067,2015-04-03,2706.7764344557436
1068,2015-04-04,2864.7007348997286
1069,2015-04-05,4407.695431765096
1070,2015-04-06,-4103.615057898911
1071,2015-04-07,3722.7002929071386
1072,2015-04-08,3015.8840968142686
1073,2015-04-09,80.15591311017488
1074,2015-04-10,-2291.831125104487
1075,2015-04-11,-2863.088239496443
1076,2015-04-12,-2026.0660326223588
1077,2015-04-13,-5255.363344695914
1078,2015-04-14,-6860.305215186272
1079,2015-04-15,-7074.935568156805
1080,2015-04-16,-6493.349268163998
1081,2015-04-17,-4766.232686432952
1082,2015-04-18,-4096.958621377933
1083,2015-04-19,-3512.3581390014733
1084,2015-04-20,-3881.426091347392
1085,2015-04-21,-5094.895613423454
1086,2015-04-22,-5307.22724468504
1087,2015-04-23,-4465.937349830805
1088,2015-04-24,-4156.135007093486
1089,2015-04-25,-3264.6132368796025
1090,2015-04-26,-3121.6171651782206
1091,2015-04-27,-807.5459086816409
1092,2015-04-28,-191.52351046423428
1093,2015-04-29,93.61539981130773
1094,2015-04-30,1385.0005192954195
1095,2015-05-01,-4596.807835365937
1096,2015-05-02,715.0930461021999
1097,2015-05-03,394.1829051498062
1098,2015-05-04,-855.1807936640107
1099,2015-05-05,-1301.331465572839
1100,2015-05-06,-811.2769958285935
1101,2015-05-07,-358.0230356352258
1102,2015-05-08,-5280.105212511393
1103,2015-05-09,-1414.6761650715416
1104,2015-05-10,-1122.2700300960787
1105,2015-05-11,-1017.501198344893
1106,2015-05-12,-869.632693308049
1107,2015-05-13,-890.5598678535171
1108,2015-05-14,-6649.134137109584
1109,2015-05-15,-1806.6959537380317
1110,2015-05-16,1437.8370694783662
1111,2015-05-17,512.2042693931144
1112,2015-05-18,400.10146808125864
1113,2015-05-19,1706.6105923313444
1114,2015-05-20,2780.2136965998507
1115,2015-05-21,2777.466687741151
1116,2015-05-22,2387.463564018988
1117,2015-05-23,2440.7452840089463
1118,2015-05-24,1057.5306673026425
1119,2015-05-25,-5979.98745570043
1120,2015-05-26,1115.7838383417184
1121,2015-05-27,843.8479261075263
1122,2015-05-28,1327.2886019263824
1123,2015-05-29,1716.7304866494742
1124,2015-05-30,1390.244025387743
1125,2015-05-31,744.57250508367
1126,2015-06-01,1136.4243383967332
1127,2015-06-02,1429.8953262688228
1128,2015-06-03,1283.4752738965617
1129,2015-06-04,1787.7143140642293
1130,2015-06-05,3299.6798060345754
1131,2015-06-06,968.857980931607
1132,2015-06-07,-77.62220993434312
1133,2015-06-08,177.3002268331038
1134,2015-06-09,-18.96214280455024
1135,2015-06-10,-360.6410455823134
1136,2015-06-11,995.0516111289107
1137,2015-06-12,1139.3787140226705
1138,2015-06-13,-816.0220328676951
1139,2015-06-14,-1753.9155671010012
1140,2015-06-15,-902.181127898737
1141,2015-06-16,-1339.3933743255475
1142,2015-06-17,-1569.8185603491365
1143,2015-06-18,-612.7503906851562
1144,2015-06-19,-1252.0546716205863
1145,2015-06-20,-1858.2685729417863
1146,2015-06-21,-2004.3770363464791
1147,2015-06-22,-978.5230563738514
1148,2015-06-23,-1404.5871003800712
1149,2015-06-24,-1770.1812782707348
1150,2015-06-25,-806.9829001356193
1151,2015-06-26,379.7234475864243
1152,2015-06-27,-399.0505272216469
1153,2015-06-28,-430.7701606736664
1154,2015-06-29,228.91517154534813
1155,2015-06-30,1268.59611096554
1156,2015-07-01,2327.1127894661768
1157,2015-07-02,2350.225054050323
1158,2015-07-03,2915.0742850084425
1159,2015-07-04,1770.0909443554483
1160,2015-07-05,781.2252695883944
1161,2015-07-06,1820.244334940493
1162,2015-07-07,2669.1601599809874
1163,2015-07-08,186.24319979084976
1164,2015-07-09,47.696522484358866
1165,2015-07-10,920.1214867543022
1166,2015-07-11,672.4290279242487
1167,2015-07-12,-17.926059964192973
1168,2015-07-13,-2858.6446502856124
1169,2015-07-14,-7276.151963484997
1170,2015-07-15,1962.4189103034805
1171,2015-07-16,3822.9039294177055
1172,2015-07-17,3741.5762520769495
1173,2015-07-18,1966.059711279704
1174,2015-07-19,1665.5649845787411
1175,2015-07-20,3256.1916405636803
1176,2015-07-21,4265.360705169485
1177,2015-07-22,3412.832049202647
1178,2015-07-23,2552.3818741536525
1179,2015-07-24,3387.2710846279806
1180,2015-07-25,1245.158636073087
1181,2015-07-26,972.3372302119969
1182,2015-07-27,779.0345436165153
1183,2015-07-28,336.8446386962969
1184,2015-07-29,572.7438671629207
1185,2015-07-30,-247.23344584514416
1186,2015-07-31,-514.5287351614243
1187,2015-08-01,-306.148242085299
1188,2015-08-02,830.5700163444781
1189,2015-08-03,-757.7454393456428
1190,2015-08-04,-1990.0712841066706
1191,2015-08-05,-1217.976834185596
1192,2015-08-06,-395.9518924842487
1193,2015-08-07,388.05583476142783
1194,2015-08-08,499.547881971499
1195,2015-08-09,-563.2958522873232
1196,2015-08-10,-3354.322767696962
1197,2015-08-11,-2545.983309612675
1198,2015-08-12,-1752.322437862873
1199,2015-08-13,-1645.311473525151
1200,2015-08-14,-2436.3894654421238
1201,2015-08-15,-2597.559914839265
1202,2015-08-16,-1610.1654101571185
1203,2015-08-17,-3303.596909234686
1204,2015-08-18,-3262.872940757079
1205,2015-08-19,-3122.6343353050543
1206,2015-08-20,-2354.4791180166358
1207,2015-08-21,-922.5066816355757
1208,2015-08-22,107.58294290570484
1209,2015-08-23,-960.2878144632705
1210,2015-08-24,-186.28531420281797
1211,2015-08-25,-649.2455656394013
1212,2015-08-26,317.32970966389985
1213,2015-08-27,1721.9371878801103
1214,2015-08-28,1482.5271152082423
1215,2015-08-29,1533.4037305230813
1216,2015-08-30,1034.4484081420233
1217,2015-08-31,2737.4088007409155
1218,2015-09-01,1220.318722839147
1219,2015-09-02,-314.49682808042417
1220,2015-09-03,175.24385758397693
1221,2015-09-04,238.2361173658719
1222,2015-09-05,-187.5086055507345
1223,2015-09-06,-1041.4372680922825
1224,2015-09-07,-258.1634538871731
1225,2015-09-08,-376.04459976183716
1226,2015-09-09,-297.1738465409726
1227,2015-09-10,-155.7111670282393
1228,2015-09-11,67.57708253512828
1229,2015-09-12,333.224336405372
1230,2015-09-13,-931.7068543628775
1231,2015-09-14,-602.3291093014122
1232,2015-09-15,10.49657177626068
1233,2015-09-16,1749.1730221907565
1234,2015-09-17,1096.0398614612568
1235,2015-09-18,287.8380109563441
1236,2015-09-19,-53.38010971447511
1237,2015-09-20,-1216.0173090349126
1238,2015-09-21,-802.632068630599
1239,2015-09-22,178.49195513389714
1240,2015-09-23,264.3616901646237
1241,2015-09-24,351.95095768215833
1242,2015-09-25,28.6681284841834
1243,2015-09-26,-458.73077961980744
1244,2015-09-27,-704.9061891373931
1245,2015-09-28,-501.63305154101545
1246,2015-09-29,-352.3682935782708
1247,2015-09-30,-208.2333204015231
1248,2015-10-01,172.66369992037653
1249,2015-10-02,1397.6965561316902
1250,2015-10-03,551.6348026714913
1251,2015-10-04,1742.8800253182926
1252,2015-10-05,1003.7677432305427
1253,2015-10-06,-450.00041009878623
1254,2015-10-07,38.66007541828003
1255,2015-10-08,-361.1067903035946
1256,2015-10-09,846.3697791846498
1257,2015-10-10,67.19937144860887
1258,2015-10-11,1339.1645272663663
1259,2015-10-12,1976.0202143569913
1260,2015-10-13,4140.923282098629
1261,2015-10-14,7590.446218701756
1262,2015-10-15,9543.250511673163
1263,2015-10-16,10208.55042719176
1264,2015-10-17,7306.0213276879
1265,2015-10-18,5126.029933759215
1266,2015-10-19,5679.929752439639
1267,2015-10-20,5080.48636028215
1268,2015-10-21,5294.8868928155425
1269,2015-10-22,4478.409072079296
1270,2015-10-23,2069.8806192734846
1271,2015-10-24,895.5832035511557
1272,2015-10-25,-672.5216350933842
1273,2015-10-26,709.4986648530903
1274,2015-10-27,-249.0312153537161
1275,2015-10-28,-48.38904669542535
1276,2015-10-29,-121.7899330145301
1277,2015-10-30,-2380.930624440487
1278,2015-10-31,-3820.0890850529395
1279,2015-11-01,-3380.901850755734
1280,2015-11-02,728.9241007408855
1281,2015-11-03,-374.9702898408723
1282,2015-11-04,-2254.5931700751244
1283,2015-11-05,-3395.9387695651094
1284,2015-11-06,-6432.533488736313
1285,2015-11-07,-8349.536890436
1286,2015-11-08,-8883.520119149813
1287,2015-11-09,-7149.178461170784
1288,2015-11-10,-7474.913297504303
1289,2015-11-11,-13574.82904352498
1290,2015-11-12,-5638.069694994658
1291,2015-11-13,-6038.36409081881
1292,2015-11-14,-5774.125705347076
1293,2015-11-15,-7562.2295027872315
1294,2015-11-16,-5170.722577480046
1295,2015-11-17,-6417.403844803368
1296,2015-11-18,-8048.818392193469
1297,2015-11-19,-7925.59112773907
1298,2015-11-20,-7465.968856819833
1299,2015-11-21,-1031.9166217933816
1300,2015-11-22,1207.1091385541658
1301,2015-11-23,5670.453860131893
1302,2015-11-24,6319.689262969288
1303,2015-11-25,2050.623260565553
1304,2015-11-26,1658.9707016359753
1305,2015-11-27,1394.8157827499817
1306,2015-11-28,989.5202650827414
1307,2015-11-29,-1344.045093717592
1308,2015-11-30,-1785.202674770524
1309,2015-12-01,-3777.0390251864737
1310,2015-12-02,-2558.3904480586207
1311,2015-12-03,-761.1678547308256
1312,2015-12-04,-3723.890072168011
1313,2015-12-05,-3135.771502642281
1314,2015-12-06,-5030.486754062018
1315,2015-12-07,-4791.869051178946
1316,2015-12-08,-4105.477779038018
1317,2015-12-09,-2394.580854235348
1318,2015-12-10,2572.52335362148
1319,2015-12-11,791.9753365932847
1320,2015-12-12,-3219.73091660715
1321,2015-12-13,-1268.510599937974
1322,2015-12-14,367.6150922850502
1323,2015-12-15,-2142.0473532923206
1324,2015-12-16,-5640.845292927741
1325,2015-12-17,-6857.101383150206
1326,2015-12-18,-9058.64418846852
1327,2015-12-19,-9417.893855672184
1328,2015-12-20,-9322.62548698143
1329,2015-12-21,-8770.667031001081
1330,2015-12-22,-10442.46704629394
1331,2015-12-23,-12197.078031293262
1332,2015-12-24,-16563.480035827146
1333,2015-12-25,-19270.113755561804
1334,2015-12-26,-12163.969007718246
1335,2015-12-27,-10254.351200182165
1336,2015-12-28,-10516.582590734033
1337,2015-12-29,-11258.573667057353
1338,2015-12-30,-10828.810315334427
1339,2015-12-31,-13663.681465224683
1340,2016-01-01,-15502.01638369188
1341,2016-01-02,-6566.894344351516
1342,2016-01-03,-2959.2175070933154
1343,2016-01-04,-1437.664460232234
1344,2016-01-05,48.49946228034969
1345,2016-01-06,-312.56951660731283
1346,2016-01-07,-837.62575737726
1347,2016-01-08,-2784.875927863657
1348,2016-01-09,-5573.076147920161
1349,2016-01-10,-3673.3071055755427
1350,2016-01-11,-339.6838802945713
1351,2016-01-12,1524.0642564044829
1352,2016-01-13,2392.598454431325
1353,2016-01-14,3184.6346826095105
1354,2016-01-15,5043.398793422777
1355,2016-01-16,4188.526440011177
1356,2016-01-17,4994.285314821143
1357,2016-01-18,10482.862992302762
1358,2016-01-19,7963.785121147463
1359,2016-01-20,7309.918370893371
1360,2016-01-21,6811.1335137086135
1361,2016-01-22,6044.759532972297
1362,2016-01-23,-1459.5170505905262
1363,2016-01-24,-3754.4301626823726
1364,2016-01-25,-4879.846186241164
1365,2016-01-26,-5858.345255957276
1366,2016-01-27,-6409.217436471517
1367,2016-01-28,-5567.798410831179
1368,2016-01-29,-5968.013797503969
1369,2016-01-30,-6452.47791756643
1370,2016-01-31,-8907.269554262675
1371,2016-02-01,-8625.641439039435
1372,2016-02-02,-8200.598739834299
1373,2016-02-03,-3832.892172665568
1374,2016-02-04,-3644.3503859996563
1375,2016-02-05,-8183.420760742301
1376,2016-02-06,-9554.264473485222
1377,2016-02-07,-6996.528392493477
1378,2016-02-08,-5420.050568903345
1379,2016-02-09,-2657.434628135219
1380,2016-02-10,-1524.0387124486151
1381,2016-02-11,-1441.3036544236238
1382,2016-02-12,-936.2895547329827
1383,2016-02-13,-3958.7666423395567
1384,2016-02-14,-3420.9830168705957
1385,2016-02-15,2225.633934552505
1386,2016-02-16,2147.9071118899883
1387,2016-02-17,3900.92458898903
1388,2016-02-18,3276.715105675321
1389,2016-02-19,2848.7149658947747
1390,2016-02-20,-359.3195606296358
1391,2016-02-21,-5131.076955728437
1392,2016-02-22,-4471.38910232413
1393,2016-02-23,-3348.7992192963575
1394,2016-02-24,-1363.544777737421
1395,2016-02-25,-336.8801202138129
1396,2016-02-26,1217.3920053726324
1397,2016-02-27,1811.8340848324879
1398,2016-02-28,3724.610019654472
1399,2016-02-29,5367.787033698638
1400,2016-03-01,4076.767949073779
1401,2016-03-02,3949.308135272382
1402,2016-03-03,4031.192412634744
1403,2016-03-04,2537.702703761912
1404,2016-03-05,3351.530528081101
1405,2016-03-06,5397.011719683753
1406,2016-03-07,8042.426562695779
1407,2016-03-08,7198.430003324975
1408,2016-03-09,6776.066259472034
1409,2016-03-10,5378.443127785926
1410,2016-03-11,5446.196802441918
1411,2016-03-12,3576.401323197955
1412,2016-03-13,3061.8000567253403
1413,2016-03-14,3584.102430689527
1414,2016-03-15,3902.4106060938357
1415,2016-03-16,7816.230436093276
1416,2016-03-17,5703.142039224811
1417,2016-03-18,5104.260829935578
1418,2016-03-19,2994.143152887438
1419,2016-03-20,4156.01395406176
1420,2016-03-21,2855.059737055839
1421,2016-03-22,1710.851518670912
1422,2016-03-23,2485.352160044873
1423,2016-03-24,1862.5834285723395
1424,2016-03-25,2145.083659836142
1425,2016-03-26,1800.8101912248603
1426,2016-03-27,650.3640241198591
1427,2016-03-28,-6233.720014606828
1428,2016-03-29,2030.4471229898554
1429,2016-03-30,605.1137306932069
1430,2016-03-31,930.5523741952711
1431,2016-04-01,5881.515802486319
1432,2016-04-02,3719.1379288300814
1433,2016-04-03,1527.157348512621
1434,2016-04-04,-1474.7933279526187
1435,2016-04-05,-926.7675858667717
1436,2016-04-06,-728.5001634695218
1437,2016-04-07,875.2581175672312
1438,2016-04-08,3982.196730403113
1439,2016-04-09,3505.3472099697465
1440,2016-04-10,3587.307769005296
1441,2016-04-11,-839.4659672759153
1442,2016-04-12,-1040.2393790213391
1443,2016-04-13,-1690.9920375704532
1444,2016-04-14,-1599.7503023186946
1445,2016-04-15,-1752.1284642263126
1446,2016-04-16,-675.42427563807
1447,2016-04-17,1888.608572718389
1448,2016-04-18,2543.0542742758844
1449,2016-04-19,1743.2597333850063
1450,2016-04-20,-1284.155244563095
1451,2016-04-21,-1985.6270690424499
1452,2016-04-22,-1463.1859490771094
1453,2016-04-23,1242.4521859058295
1454,2016-04-24,5778.116840091214
1455,2016-04-25,6354.4803986224215
1456,2016-04-26,6095.486544747255
1457,2016-04-27,7833.363977975183
1458,2016-04-28,7342.300736389472
1459,2016-04-29,6781.909933583134
1460,2016-04-30,6613.141016935755
1461,2016-05-01,7857.51393345352
1462,2016-05-02,4778.419398089558
1463,2016-05-03,2153.549918912475
1464,2016-05-04,1924.9158898458481
1465,2016-05-05,-4845.477964598998
1466,2016-05-06,-5294.164998941495
1467,2016-05-07,-1847.3038187631173
1468,2016-05-08,-1727.4428415600996
1469,2016-05-09,-814.2190618887398
1470,2016-05-10,-390.92637450241455
1471,2016-05-11,356.50084955950297
1472,2016-05-12,855.1642150963671
1473,2016-05-13,1973.6685759363318
1474,2016-05-14,2518.03422278582
1475,2016-05-15,3077.9313634341233
1476,2016-05-16,-4784.019913635617
1477,2016-05-17,866.1804629661492
1478,2016-05-18,863.9271045886853
1479,2016-05-19,2599.6834690232718
1480,2016-05-20,2739.4467248118744
1481,2016-05-21,2091.6572845308183
1482,2016-05-22,1446.4304041767682
1483,2016-05-23,3263.8530608722795
1484,2016-05-24,2238.410786826993
1485,2016-05-25,906.9987999421355
1486,2016-05-26,5.592751020936703
1487,2016-05-27,408.70992239507905
1488,2016-05-28,802.3150163687533
1489,2016-05-29,-683.9520415021252
1490,2016-05-30,1572.5169562414376
1491,2016-05-31,2623.721519457875
1492,2016-06-01,2136.059811675659
1493,2016-06-02,2547.9956804331523
1494,2016-06-03,2871.5162294089896
1495,2016-06-04,1752.0340980263136
1496,2016-06-05,538.6118999953178
1497,2016-06-06,-586.7479132540466
1498,2016-06-07,-1190.6830335850973
1499,2016-06-08,-1184.4667298970307
1500,2016-06-09,-1254.3433650921725
1501,2016-06-10,-1099.0731140715143
1502,2016-06-11,-1260.0316994840687
1503,2016-06-12,-1403.987678188627
1504,2016-06-13,-1011.8139990345662
1505,2016-06-14,-2477.0690900899717
1506,2016-06-15,-1418.9930747167818
1507,2016-06-16,-1356.8437404921424
1508,2016-06-17,-902.4413747253056
1509,2016-06-18,-1068.268281714365
1510,2016-06-19,-1478.2455156070719
1511,2016-06-20,-1350.4435528614995
1512,2016-06-21,-1028.6621682844998
1513,2016-06-22,-618.4251223157189
1514,2016-06-23,-325.3142941857295
1515,2016-06-24,-561.5123876097205
1516,2016-06-25,-1606.9000392633607
1517,2016-06-26,-2164.829881087564
1518,2016-06-27,-1764.834299554248
1519,2016-06-28,-2177.202176822044
1520,2016-06-29,-1705.9702440614565
1521,2016-06-30,-1017.2537056836372
1522,2016-07-01,-336.78528655778064
1523,2016-07-02,-1355.008559016278
1524,2016-07-03,-1382.8481281820277
1525,2016-07-04,-772.4134469680212
1526,2016-07-05,-620.5715744199551
1527,2016-07-06,-642.9345367328642
1528,2016-07-07,300.81402117641846
1529,2016-07-08,1091.3837124285928
1530,2016-07-09,374.78792778182833
1531,2016-07-10,394.5773913937519
1532,2016-07-11,711.139954007318
1533,2016-07-12,-153.8687165374722
1534,2016-07-13,-1128.5092320686235
1535,2016-07-14,-6969.882079933188
1536,2016-07-15,-3785.6599214509333
1537,2016-07-16,-1125.1744991781452
1538,2016-07-17,1040.8192214686424
1539,2016-07-18,1820.4448606035294
1540,2016-07-19,3145.1370274033325
1541,2016-07-20,2701.6586216242285
1542,2016-07-21,2443.778311057031
1543,2016-07-22,1935.7389735611723
1544,2016-07-23,1009.1711920805246
1545,2016-07-24,1859.3291741970097
1546,2016-07-25,1957.3922802211746
1547,2016-07-26,1624.8968070928022
1548,2016-07-27,1375.7523355915691
1549,2016-07-28,1524.9179259433804
1550,2016-07-29,1664.8689600192592
1551,2016-07-30,1501.5087304429326
1552,2016-07-31,569.4021623446242
1553,2016-08-01,-1308.925131892065
1554,2016-08-02,-1250.5577992229155
1555,2016-08-03,-838.1773660704348
1556,2016-08-04,-770.3892248322809
1557,2016-08-05,-1735.2591649058668
1558,2016-08-06,-595.4053228191478
1559,2016-08-07,965.2318606053595
1560,2016-08-08,-2095.315096217775
1561,2016-08-09,-2990.615537514939
1562,2016-08-10,-3952.8312207726776
1563,2016-08-11,-3364.0472596575637
1564,2016-08-12,-2226.8126078788264
1565,2016-08-13,22.764070897675992
1566,2016-08-14,398.24058840798534
1567,2016-08-15,-6581.8672710463
1568,2016-08-16,-1337.664219591963
1569,2016-08-17,-1435.8695169948624
1570,2016-08-18,-1437.151241447158
1571,2016-08-19,-536.6699036417849
1572,2016-08-20,230.82277423501364
1573,2016-08-21,49.207377765393176
1574,2016-08-22,-163.71410559508513
1575,2016-08-23,1068.201122581304
1576,2016-08-24,2146.4407957629082
1577,2016-08-25,3097.5017979723198
1578,2016-08-26,3696.3453585658935
1579,2016-08-27,3102.297413787921
1580,2016-08-28,1488.2716049498922
1581,2016-08-29,1872.0581939875628
1582,2016-08-30,1632.7436381639927
1583,2016-08-31,2197.715222949184
1584,2016-09-01,2112.326126050015
1585,2016-09-02,2790.3517943745755
1586,2016-09-03,1968.8918129110607
1587,2016-09-04,664.5947244107447
1588,2016-09-05,1366.9490673139953
1589,2016-09-06,1806.7053581149812
1590,2016-09-07,1326.8833994797096
1591,2016-09-08,988.4402673571385
1592,2016-09-09,1579.7298372618461
1593,2016-09-10,1093.4080053870566
1594,2016-09-11,-516.338961428417
1595,2016-09-12,1383.5002943309228
1596,2016-09-13,1316.1880097488392
1597,2016-09-14,29.24851217516698
1598,2016-09-15,-555.8598241597647
1599,2016-09-16,-715.2810451122568
1600,2016-09-17,-872.8523815193475
1601,2016-09-18,-1442.8719081075906
1602,2016-09-19,-941.7998852020828
1603,2016-09-20,-1588.8291140977817
1604,2016-09-21,-1433.86998224938
1605,2016-09-22,-1499.8749024989738
1606,2016-09-23,-1065.3713431866854
1607,2016-09-24,-994.5493496511554
1608,2016-09-25,-1829.0261779884968
1609,2016-09-26,-1212.5448530710855
1610,2016-09-27,-1395.5420031649846
1611,2016-09-28,-1740.1306668796606
1612,2016-09-29,-1815.4227941992867
1613,2016-09-30,-1116.0606537921922
1614,2016-10-01,-116.30306016046234
1615,2016-10-02,-1006.7890521585141
1616,2016-10-03,-1323.2358430643217
1617,2016-10-04,-954.0064001823994
1618,2016-10-05,-579.0923527654231
1619,2016-10-06,794.563049557255
1620,2016-10-07,2223.5327178308944
1621,2016-10-08,1652.8183355364235
1622,2016-10-09,2858.0851769050278
1623,2016-10-10,4657.962321503335
1624,2016-10-11,5373.472919472297
1625,2016-10-12,6229.048823369674
1626,2016-10-13,7227.204881434991
1627,2016-10-14,6738.003701420203
1628,2016-10-15,3525.9649973866617
1629,2016-10-16,1327.2969183430541
1630,2016-10-17,1632.1925731700758
1631,2016-10-18,1362.256432460861
1632,2016-10-19,3026.5149508026952
1633,2016-10-20,3273.0867330246474
1634,2016-10-21,4226.643083182207
1635,2016-10-22,2796.3130790150462
1636,2016-10-23,3069.9106015761427
1637,2016-10-24,1668.2265655650262
1638,2016-10-25,344.4510621188092
1639,2016-10-26,82.1797885232154
1640,2016-10-27,134.0801188891055
1641,2016-10-28,717.3476844510296
1642,2016-10-29,-1191.3923647471238
1643,2016-10-30,-2101.8619591190363
1644,2016-10-31,-5992.84129753337
1645,2016-11-01,-8958.749887066573
1646,2016-11-02,1551.356963519298
1647,2016-11-03,3249.4515723605873
1648,2016-11-04,2328.9881235487264
1649,2016-11-05,695.8019060464358
1650,2016-11-06,3930.3310254816097
1651,2016-11-07,9075.903874020689
1652,2016-11-08,8927.157105802427
1653,2016-11-09,7477.0385239123425
1654,2016-11-10,2898.4702600215533
1655,2016-11-11,-3760.1968622207496
1656,2016-11-12,3524.7164093454776
1657,2016-11-13,1296.4403353998132
1658,2016-11-14,4194.044888478646
1659,2016-11-15,1865.8593191422115
1660,2016-11-16,-20.52301960348268
1661,2016-11-17,-1491.579221564025
1662,2016-11-18,-1495.3998746723519
1663,2016-11-19,-1119.7864347455761
1664,2016-11-20,-3401.0254752933906
1665,2016-11-21,-3312.596555503973
1666,2016-11-22,-2817.7489907624986
1667,2016-11-23,-4052.493155840333
1668,2016-11-24,-3658.930979776618
1669,2016-11-25,-3632.7947852483194
1670,2016-11-26,-4028.5403303567145
1671,2016-11-27,-2693.116632899153
1672,2016-11-28,3776.330649591706
1673,2016-11-29,7164.886968057908
1674,2016-11-30,5805.8820963633625
1675,2016-12-01,6867.564121066258
1676,2016-12-02,6818.565022041992
1677,2016-12-03,3776.8119547926035
1678,2016-12-04,4637.761623799917
1679,2016-12-05,3518.7009439539834
1680,2016-12-06,2987.1786454837275
1681,2016-12-07,2820.0221330930945
1682,2016-12-08,3270.014882605552
1683,2016-12-09,2822.3651665437937
1684,2016-12-10,461.62019723971025
1685,2016-12-11,375.90305661097227
1686,2016-12-12,3139.2155915780604
